transaction_id,adult_id,age_years,age_group_source,transaction_date,year,month,category,merchant,amount_usd,monthly_budget_usd,annual_budget_usd
T0004967,A09,92,75 years and older,2024-04-15T18:13,2024,4,Estimated market value of owned home,Estimated market Shop 9,42.96,5672.67,68072.08
T0004968,A09,92,75 years and older,2024-04-05T19:50,2024,4,Estimated market value of owned home,Estimated market Shop 9,33.67,5672.67,68072.08
T0004969,A09,92,75 years and older,2024-04-22T14:44,2024,4,Estimated market value of owned home,Estimated market Shop 1,54.36,5672.67,68072.08
T0004970,A09,92,75 years and older,2024-04-29T19:46,2024,4,Income before taxes,Income before Shop 3,76.02,5672.67,68072.08
T0004971,A09,92,75 years and older,2024-04-30T13:35,2024,4,Estimated market value of owned home,Estimated market Shop 6,313.71,5672.67,68072.08
T0004972,A09,92,75 years and older,2024-04-01T11:49,2024,4,Drugs,Drugs Shop 8,112.78,5672.67,68072.08
T0004973,A09,92,75 years and older,2024-04-02T12:04,2024,4,Estimated market value of owned home,Estimated market Shop 2,249.33,5672.67,68072.08
T0004974,A09,92,75 years and older,2024-04-21T17:22,2024,4,Estimated market value of owned home,Estimated market Shop 2,81.30,5672.67,68072.08
T0004975,A09,92,75 years and older,2024-04-05T11:32,2024,4,Estimated market value of owned home,Estimated market Shop 2,85.71,5672.67,68072.08
T0004976,A09,92,75 years and older,2024-04-02T07:27,2024,4,Estimated monthly rental value of owned home,Estimated monthly Shop 6,77.61,5672.67,68072.08
T0004977,A09,92,75 years and older,2024-04-27T14:33,2024,4,Income before taxes,Income before Shop 5,77.11,5672.67,68072.08
T0004978,A09,92,75 years and older,2024-04-23T16:44,2024,4,Housing,Housing Shop 4,141.54,5672.67,68072.08
T0004979,A09,92,75 years and older,2024-04-28T18:10,2024,4,Estimated market value of owned home,Estimated market Shop 2,76.61,5672.67,68072.08
T0004980,A09,92,75 years and older,2024-04-23T09:57,2024,4,Estimated market value of owned home,Estimated market Shop 9,58.07,5672.67,68072.08
T0004981,A09,92,75 years and older,2024-04-27T10:20,2024,4,Housing,Housing Shop 4,93.51,5672.67,68072.08
T0004982,A09,92,75 years and older,2024-04-20T14:57,2024,4,Estimated market value of owned home,Estimated market Shop 4,13.06,5672.67,68072.08
T0004983,A09,92,75 years and older,2024-04-10T07:18,2024,4,"Social Security, private and government retirement",Social Security Shop 3,21.93,5672.67,68072.08
T0004984,A09,92,75 years and older,2024-04-05T21:56,2024,4,Estimated market value of owned home,Estimated market Shop 3,103.29,5672.67,68072.08
T0004985,A09,92,75 years and older,2024-04-25T17:50,2024,4,Estimated market value of owned home,Estimated market Shop 3,241.20,5672.67,68072.08
T0004986,A09,92,75 years and older,2024-04-01T07:59,2024,4,Estimated market value of owned home,Estimated market Shop 1,268.80,5672.67,68072.08
T0004987,A09,92,75 years and older,2024-04-30T13:54,2024,4,Estimated market value of owned home,Estimated market Shop 2,46.22,5672.67,68072.08
T0004988,A09,92,75 years and older,2024-04-03T21:55,2024,4,Healthcare,Healthcare Shop 3,84.00,5672.67,68072.08
T0004989,A09,92,75 years and older,2024-04-25T19:02,2024,4,Food at home,Food at Shop 1,42.82,5672.67,68072.08
T0004990,A09,92,75 years and older,2024-04-11T19:10,2024,4,Cash contributions,Cash contributions Shop 7,29.26,5672.67,68072.08
T0004991,A09,92,75 years and older,2024-04-16T11:33,2024,4,"Maintenance, repairs, insurance, and other expenses",Maintenance repairs Shop 5,65.94,5672.67,68072.08
T0004992,A09,92,75 years and older,2024-05-30T12:37,2024,5,Estimated market value of owned home,Estimated market Shop 3,148.89,5672.67,68072.08
T0004993,A09,92,75 years and older,2024-05-01T13:15,2024,5,Gasoline,Gasoline Shop 4,51.62,5672.67,68072.08
T0004994,A09,92,75 years and older,2024-05-30T12:58,2024,5,Estimated market value of owned home,Estimated market Shop 1,58.03,5672.67,68072.08
T0004995,A09,92,75 years and older,2024-05-13T14:38,2024,5,"Women, 16 and over",Women 16 Shop 7,76.59,5672.67,68072.08
T0004996,A09,92,75 years and older,2024-05-20T17:58,2024,5,"Maintenance, repairs, insurance, and other expenses",Maintenance repairs Shop 1,38.55,5672.67,68072.08
T0004997,A09,92,75 years and older,2024-05-11T19:29,2024,5,Income before taxes,Income before Shop 2,15.09,5672.67,68072.08
T0004998,A09,92,75 years and older,2024-05-13T10:40,2024,5,Estimated market value of owned home,Estimated market Shop 1,269.50,5672.67,68072.08
T0004999,A09,92,75 years and older,2024-05-20T15:54,2024,5,Estimated market value of owned home,Estimated market Shop 2,362.75,5672.67,68072.08
T0005000,A09,92,75 years and older,2024-05-17T11:30,2024,5,"Interest, dividends, rental income, and other property income",Interest dividends Shop 6,71.93,5672.67,68072.08
T0005001,A09,92,75 years and older,2024-05-19T11:27,2024,5,Income before taxes,Income before Shop 5,270.35,5672.67,68072.08
T0005002,A09,92,75 years and older,2024-05-17T15:00,2024,5,Estimated market value of owned home,Estimated market Shop 3,242.52,5672.67,68072.08
T0005003,A09,92,75 years and older,2024-05-22T18:11,2024,5,Estimated market value of owned home,Estimated market Shop 7,70.97,5672.67,68072.08
T0005004,A09,92,75 years and older,2024-05-13T12:25,2024,5,Healthcare,Healthcare Shop 1,100.04,5672.67,68072.08
T0005005,A09,92,75 years and older,2024-05-12T18:27,2024,5,Estimated market value of owned home,Estimated market Shop 4,152.58,5672.67,68072.08
T0005006,A09,92,75 years and older,2024-05-22T18:25,2024,5,Mortgage interest and charges,Mortgage interest Shop 5,102.57,5672.67,68072.08
T0005007,A09,92,75 years and older,2024-05-14T15:02,2024,5,Miscellaneous foods,Miscellaneous foods Shop 8,30.37,5672.67,68072.08
T0005008,A09,92,75 years and older,2024-05-27T15:07,2024,5,Other money receipts,Other money Shop 5,32.92,5672.67,68072.08
T0005009,A09,92,75 years and older,2024-05-14T09:53,2024,5,Estimated market value of owned home,Estimated market Shop 7,14.83,5672.67,68072.08
T0005010,A09,92,75 years and older,2024-05-13T17:39,2024,5,Transportation,Transportation Shop 9,128.05,5672.67,68072.08
T0005011,A09,92,75 years and older,2024-05-30T17:57,2024,5,Estimated market value of owned home,Estimated market Shop 1,20.62,5672.67,68072.08
T0005012,A09,92,75 years and older,2024-05-13T19:05,2024,5,Income before taxes,Income before Shop 9,40.17,5672.67,68072.08
T0005013,A09,92,75 years and older,2024-05-16T20:46,2024,5,Estimated market value of owned home,Estimated market Shop 1,194.59,5672.67,68072.08
T0005014,A09,92,75 years and older,2024-05-05T15:02,2024,5,"Social Security, private and government retirement",Social Security Shop 2,302.69,5672.67,68072.08
T0005015,A09,92,75 years and older,2024-05-23T11:22,2024,5,Shelter,Shelter Shop 5,110.52,5672.67,68072.08
T0005016,A09,92,75 years and older,2024-05-09T20:26,2024,5,Estimated market value of owned home,Estimated market Shop 5,56.51,5672.67,68072.08
T0005017,A09,92,75 years and older,2024-05-20T20:54,2024,5,Estimated market value of owned home,Estimated market Shop 7,100.67,5672.67,68072.08
T0005018,A09,92,75 years and older,2024-05-22T08:23,2024,5,"Social Security, private and government retirement",Social Security Shop 4,31.07,5672.67,68072.08
T0005019,A09,92,75 years and older,2024-05-22T16:01,2024,5,Wages and salaries,Wages and Shop 2,102.65,5672.67,68072.08
T0005020,A09,92,75 years and older,2024-05-23T12:59,2024,5,Estimated market value of owned home,Estimated market Shop 9,31.86,5672.67,68072.08
T0005021,A09,92,75 years and older,2024-05-06T21:07,2024,5,"Social Security, private and government retirement",Social Security Shop 2,183.21,5672.67,68072.08
T0005022,A09,92,75 years and older,2024-05-07T21:31,2024,5,Estimated market value of owned home,Estimated market Shop 4,11.92,5672.67,68072.08
T0005023,A09,92,75 years and older,2024-05-14T12:43,2024,5,Estimated market value of owned home,Estimated market Shop 1,32.94,5672.67,68072.08
T0005024,A09,92,75 years and older,2024-05-28T13:19,2024,5,Estimated market value of owned home,Estimated market Shop 4,96.72,5672.67,68072.08
T0005025,A09,92,75 years and older,2024-05-13T09:12,2024,5,Estimated market value of owned home,Estimated market Shop 7,118.29,5672.67,68072.08
T0005026,A09,92,75 years and older,2024-05-28T08:12,2024,5,Income before taxes,Income before Shop 2,69.13,5672.67,68072.08
T0005027,A09,92,75 years and older,2024-05-09T10:35,2024,5,Estimated market value of owned home,Estimated market Shop 7,298.78,5672.67,68072.08
T0005028,A09,92,75 years and older,2024-05-09T17:24,2024,5,Estimated market value of owned home,Estimated market Shop 3,76.34,5672.67,68072.08
T0005029,A09,92,75 years and older,2024-05-26T17:22,2024,5,"Women, 16 and over",Women 16 Shop 3,12.63,5672.67,68072.08
T0005030,A09,92,75 years and older,2024-05-04T18:25,2024,5,Estimated market value of owned home,Estimated market Shop 7,74.76,5672.67,68072.08
T0005031,A09,92,75 years and older,2024-05-24T09:29,2024,5,Estimated market value of owned home,Estimated market Shop 2,48.65,5672.67,68072.08
T0005032,A09,92,75 years and older,2024-05-17T17:10,2024,5,Estimated market value of owned home,Estimated market Shop 1,210.81,5672.67,68072.08
T0005033,A09,92,75 years and older,2024-05-16T15:30,2024,5,"Social Security, private and government retirement",Social Security Shop 8,35.89,5672.67,68072.08
T0005034,A09,92,75 years and older,2024-05-20T10:23,2024,5,Estimated market value of owned home,Estimated market Shop 8,128.68,5672.67,68072.08
T0005035,A09,92,75 years and older,2024-05-20T13:23,2024,5,Income before taxes,Income before Shop 9,125.04,5672.67,68072.08
T0005036,A09,92,75 years and older,2024-05-06T09:30,2024,5,Estimated market value of owned home,Estimated market Shop 3,134.01,5672.67,68072.08
T0005037,A09,92,75 years and older,2024-05-22T18:29,2024,5,Estimated market value of owned home,Estimated market Shop 6,73.58,5672.67,68072.08
T0005038,A09,92,75 years and older,2024-05-22T16:28,2024,5,Estimated market value of owned home,Estimated market Shop 4,106.27,5672.67,68072.08
T0005039,A09,92,75 years and older,2024-05-16T20:06,2024,5,Income before taxes,Income before Shop 2,55.25,5672.67,68072.08
T0005040,A09,92,75 years and older,2024-05-14T09:07,2024,5,Estimated market value of owned home,Estimated market Shop 5,30.02,5672.67,68072.08
T0005041,A09,92,75 years and older,2024-05-31T08:35,2024,5,Estimated market value of owned home,Estimated market Shop 9,83.22,5672.67,68072.08
T0005042,A09,92,75 years and older,2024-05-19T14:16,2024,5,Estimated market value of owned home,Estimated market Shop 3,242.31,5672.67,68072.08
T0005043,A09,92,75 years and older,2024-05-14T20:45,2024,5,Income before taxes,Income before Shop 5,194.72,5672.67,68072.08
T0005044,A09,92,75 years and older,2024-06-27T20:57,2024,6,"Social Security, private and government retirement",Social Security Shop 9,77.14,5672.67,68072.08
T0005045,A09,92,75 years and older,2024-06-15T09:06,2024,6,Estimated market value of owned home,Estimated market Shop 8,175.67,5672.67,68072.08
T0005046,A09,92,75 years and older,2024-06-22T12:25,2024,6,Estimated market value of owned home,Estimated market Shop 8,15.63,5672.67,68072.08
T0005047,A09,92,75 years and older,2024-06-22T20:20,2024,6,Estimated market value of owned home,Estimated market Shop 6,166.55,5672.67,68072.08
T0005048,A09,92,75 years and older,2024-06-24T18:27,2024,6,Estimated market value of owned home,Estimated market Shop 4,156.05,5672.67,68072.08
T0005049,A09,92,75 years and older,2024-06-19T17:53,2024,6,Food at home,Food at Shop 3,34.86,5672.67,68072.08
T0005050,A09,92,75 years and older,2024-06-27T14:48,2024,6,Estimated market value of owned home,Estimated market Shop 6,85.78,5672.67,68072.08
T0005051,A09,92,75 years and older,2024-06-20T12:21,2024,6,Estimated market value of owned home,Estimated market Shop 6,101.05,5672.67,68072.08
T0005052,A09,92,75 years and older,2024-06-30T15:46,2024,6,Estimated market value of owned home,Estimated market Shop 4,112.82,5672.67,68072.08
T0005053,A09,92,75 years and older,2024-06-09T21:08,2024,6,Estimated market value of owned home,Estimated market Shop 8,54.71,5672.67,68072.08
T0005054,A09,92,75 years and older,2024-06-28T09:34,2024,6,Estimated market value of owned home,Estimated market Shop 7,103.05,5672.67,68072.08
T0005055,A09,92,75 years and older,2024-06-17T11:29,2024,6,Rented dwellings,Rented dwellings Shop 7,98.87,5672.67,68072.08
T0005056,A09,92,75 years and older,2024-06-07T14:44,2024,6,Estimated market value of owned home,Estimated market Shop 1,30.89,5672.67,68072.08
T0005057,A09,92,75 years and older,2024-06-22T13:12,2024,6,Estimated market value of owned home,Estimated market Shop 2,39.16,5672.67,68072.08
T0005058,A09,92,75 years and older,2024-06-02T15:35,2024,6,Food,Food Shop 4,35.97,5672.67,68072.08
T0005059,A09,92,75 years and older,2024-06-04T19:48,2024,6,Owned dwellings,Owned dwellings Shop 8,86.37,5672.67,68072.08
T0005060,A09,92,75 years and older,2024-06-04T07:05,2024,6,Household furnishings and equipment,Household furnishings Shop 8,115.94,5672.67,68072.08
T0005061,A09,92,75 years and older,2024-06-26T08:31,2024,6,Estimated market value of owned home,Estimated market Shop 6,24.45,5672.67,68072.08
T0005062,A09,92,75 years and older,2024-06-09T10:52,2024,6,Estimated market value of owned home,Estimated market Shop 4,22.82,5672.67,68072.08
T0005063,A09,92,75 years and older,2024-06-16T13:31,2024,6,Housing,Housing Shop 2,21.50,5672.67,68072.08
T0005064,A09,92,75 years and older,2024-06-11T16:43,2024,6,Income before taxes,Income before Shop 4,167.42,5672.67,68072.08
T0005065,A09,92,75 years and older,2024-06-27T08:46,2024,6,Income before taxes,Income before Shop 8,70.30,5672.67,68072.08
T0005066,A09,92,75 years and older,2024-06-14T17:42,2024,6,Estimated market value of owned home,Estimated market Shop 5,45.82,5672.67,68072.08
T0005067,A09,92,75 years and older,2024-06-12T21:51,2024,6,"Social Security, private and government retirement",Social Security Shop 8,39.38,5672.67,68072.08
T0005068,A09,92,75 years and older,2024-06-30T12:21,2024,6,"Social Security, private and government retirement",Social Security Shop 6,320.60,5672.67,68072.08
T0005069,A09,92,75 years and older,2024-06-27T14:10,2024,6,Estimated market value of owned home,Estimated market Shop 3,354.69,5672.67,68072.08
T0005070,A09,92,75 years and older,2024-06-06T10:18,2024,6,"Social Security, private and government retirement",Social Security Shop 8,143.42,5672.67,68072.08
T0005071,A09,92,75 years and older,2024-06-21T09:43,2024,6,Estimated market value of owned home,Estimated market Shop 2,114.17,5672.67,68072.08
T0005072,A09,92,75 years and older,2024-06-05T15:47,2024,6,"Pets, toys, hobbies, and playground equipment",Pets toys Shop 1,50.75,5672.67,68072.08
T0005073,A09,92,75 years and older,2024-06-07T10:24,2024,6,Estimated market value of owned home,Estimated market Shop 7,104.26,5672.67,68072.08
T0005074,A09,92,75 years and older,2024-06-24T14:56,2024,6,Healthcare,Healthcare Shop 5,126.71,5672.67,68072.08
T0005075,A09,92,75 years and older,2024-06-17T17:39,2024,6,Household operations,Household operations Shop 3,63.30,5672.67,68072.08
T0005076,A09,92,75 years and older,2024-06-04T13:21,2024,6,Rented dwellings,Rented dwellings Shop 8,80.88,5672.67,68072.08
T0005077,A09,92,75 years and older,2024-06-26T16:20,2024,6,Miscellaneous foods,Miscellaneous foods Shop 8,94.97,5672.67,68072.08
T0005078,A09,92,75 years and older,2024-06-05T18:54,2024,6,Estimated market value of owned home,Estimated market Shop 9,125.86,5672.67,68072.08
T0005079,A09,92,75 years and older,2024-06-04T18:51,2024,6,Estimated market value of owned home,Estimated market Shop 1,106.15,5672.67,68072.08
T0005080,A09,92,75 years and older,2024-06-23T20:41,2024,6,Health insurance,Health insurance Shop 1,193.90,5672.67,68072.08
T0005081,A09,92,75 years and older,2024-06-08T16:01,2024,6,Estimated market value of owned home,Estimated market Shop 6,140.59,5672.67,68072.08
T0005082,A09,92,75 years and older,2024-06-14T07:01,2024,6,Estimated market value of owned home,Estimated market Shop 6,208.84,5672.67,68072.08
T0005083,A09,92,75 years and older,2024-06-29T09:20,2024,6,Housing,Housing Shop 7,143.64,5672.67,68072.08
T0005084,A09,92,75 years and older,2024-06-24T18:20,2024,6,"Utilities, fuels, and public services",Utilities fuels Shop 2,37.58,5672.67,68072.08
